Date,Country,City,Specie,count,min (ug/m3),max (ug/m3),median (ug/m3)
2018-02-19,US,Houston,pm25,119,5.0,14.0,8.3
2018-02-19,US,Los Angeles,pm25,69,0.4,14.0,5.0
2018-02-19,US,Jacksonville,pm25,119,1.9,21.1,8.6
2018-02-19,CN,Wuhan,pm25,384,9.1,96.1,34.9
2018-02-19,US,Manhattan,pm25,96,6.2,25.8,11.0
2018-02-19,CN,Beijing,pm25,442,70.9,231.2,140.7
2018-02-20,US,Jacksonville,pm25,120,2.6,14.4,6.7
2018-02-20,CN,Wuhan,pm25,383,7.2,40.7,17.8
2018-02-20,US,Houston,pm25,120,6.2,19.2,10.8
2018-02-20,IN,New Delhi,pm25,10,44.0,129.0,59.3
2018-02-20,US,Manhattan,pm25,95,2.6,34.9,13.0
2018-02-20,CN,Shanghai,pm25,213,13.0,67.1,47.6
2018-02-20,US,Los Angeles,pm25,63,2.1,53.3,6.0
2018-02-20,CN,Beijing,pm25,448,3.1,212.0,33.9
2018-02-21,US,Houston,pm25,116,0.2,18.7,5.0
2018-02-21,US,Manhattan,pm25,92,1.2,28.7,12.1
2018-02-21,US,Los Angeles,pm25,70,2.8,23.5,9.1
2018-02-21,US,Jacksonville,pm25,117,1.2,15.4,5.7
2018-02-21,CN,Shanghai,pm25,216,10.0,61.3,33.9
2018-02-21,IN,New Delhi,pm25,21,52.9,217.1,125.2
2018-02-21,CN,Wuhan,pm25,383,13.0,117.4,50.9
2018-02-21,CN,Beijing,pm25,447,3.1,206.0,34.9
2018-02-22,US,Manhattan,pm25,92,0.9,13.0,4.8
2018-02-22,CN,Shanghai,pm25,216,16.8,76.8,46.8
2018-02-22,US,Jacksonville,pm25,115,1.4,22.5,6.7
2018-02-22,IN,New Delhi,pm25,24,44.0,318.1,129.0
2018-02-22,CN,Wuhan,pm25,383,46.0,111.6,80.6
2018-02-22,CN,Beijing,pm25,438,3.1,189.8,17.8
2018-02-22,US,Los Angeles,pm25,70,1.2,35.5,9.3
2018-02-22,US,Houston,pm25,101,0.2,25.8,5.5
2018-02-23,CN,Shanghai,pm25,216,13.0,76.8,54.1
2018-02-23,US,Los Angeles,pm25,71,0.9,21.1,6.0
2018-02-23,US,Jacksonville,pm25,117,0.2,16.8,4.0
2018-02-23,US,Manhattan,pm25,96,0.7,29.2,6.0
2018-02-23,IN,New Delhi,pm25,24,70.9,197.9,119.4
2018-02-23,US,Houston,pm25,107,0.7,28.2,10.3
2018-02-23,CN,Wuhan,pm25,383,12.0,109.7,55.5
2018-02-23,CN,Beijing,pm25,410,3.1,103.9,23.9
2018-02-24,CN,Beijing,pm25,449,3.1,78.7,25.8
2018-02-24,US,Houston,pm25,119,5.2,14.9,9.6
2018-02-24,CN,Shanghai,pm25,216,16.8,67.1,38.7
2018-02-24,IN,New Delhi,pm25,24,69.0,229.2,136.8
2018-02-24,CN,Wuhan,pm25,384,15.9,115.5,33.0
2018-02-24,US,Manhattan,pm25,95,2.1,22.5,7.4
2018-02-24,US,Los Angeles,pm25,68,0.2,40.7,8.1
2018-02-24,US,Jacksonville,pm25,119,0.2,13.0,5.0
2018-02-25,IN,New Delhi,pm25,24,42.8,199.9,59.3
2018-02-25,US,Houston,pm25,118,0.2,18.7,4.0
2018-02-25,US,Jacksonville,pm25,119,3.1,14.4,7.9
2018-02-25,US,Manhattan,pm25,91,1.2,78.7,6.7
2018-02-25,CN,Shanghai,pm25,216,10.0,65.1,32.0
2018-02-25,CN,Wuhan,pm25,384,41.9,127.1,72.9
2018-02-25,CN,Beijing,pm25,440,15.9,165.6,50.9
2018-02-25,US,Los Angeles,pm25,72,0.2,33.0,10.5
2018-02-26,US,Jacksonville,pm25,114,1.2,32.5,6.9
2018-02-26,CN,Beijing,pm25,445,63.2,262.6,129.0
2018-02-26,US,Manhattan,pm25,96,1.2,29.6,6.7
2018-02-26,IN,New Delhi,pm25,24,18.7,103.9,55.5
2018-02-26,CN,Shanghai,pm25,214,15.9,63.2,39.9
2018-02-26,US,Houston,pm25,115,0.2,12.5,4.0
2018-02-26,US,Los Angeles,pm25,70,1.6,35.9,10.0
2018-02-26,CN,Wuhan,pm25,379,18.7,136.8,70.9
2018-02-27,US,Houston,pm25,118,3.3,13.0,7.2
2018-02-27,CN,Shanghai,pm25,216,22.0,54.1,37.9
2018-02-27,US,Jacksonville,pm25,119,0.2,10.8,6.0
2018-02-27,CN,Wuhan,pm25,383,8.1,86.4,31.1
2018-02-27,IN,New Delhi,pm25,24,30.1,152.5,63.2
2018-02-27,US,Los Angeles,pm25,67,0.9,19.7,6.0
2018-02-27,US,Manhattan,pm25,92,1.2,29.6,6.2
2018-02-27,CN,Beijing,pm25,451,78.7,318.1,164.6
2018-02-28,US,Jacksonville,pm25,119,0.4,12.0,6.2
2018-02-28,US,Houston,pm25,118,4.8,14.9,10.3
2018-02-28,CN,Beijing,pm25,455,3.1,241.3,100.0
2018-02-28,IN,New Delhi,pm25,24,61.3,311.0,132.9
2018-02-28,US,Manhattan,pm25,95,1.9,39.9,7.9
2018-02-28,US,Los Angeles,pm25,70,1.2,45.2,11.0
2018-02-28,CN,Shanghai,pm25,214,11.0,57.4,30.1
2018-02-28,CN,Wuhan,pm25,383,2.1,76.8,31.1
2018-03-01,CN,Beijing,pm25,440,3.1,70.9,11.0
2018-03-01,IN,New Delhi,pm25,24,29.2,246.3,101.9
2018-03-01,US,Manhattan,pm25,83,7.4,25.8,12.5
2018-03-01,CN,Shanghai,pm25,212,16.8,148.4,61.3
2018-03-01,CN,Wuhan,pm25,374,22.0,100.0,50.9
2018-03-01,US,Houston,pm25,118,0.2,15.9,8.1
2018-03-01,US,Jacksonville,pm25,119,1.9,17.8,8.3
2018-03-01,US,Los Angeles,pm25,70,1.2,18.7,9.3
2018-03-02,CN,Beijing,pm25,455,37.9,479.2,70.9
2018-03-02,US,Manhattan,pm25,86,0.2,12.5,4.3
2018-03-02,US,Los Angeles,pm25,66,1.9,16.8,8.1
2018-03-02,US,Jacksonville,pm25,117,0.2,37.9,4.3
2018-03-02,US,Houston,pm25,113,1.4,24.4,8.8
2018-03-02,IN,New Delhi,pm25,24,28.2,226.1,117.4
2018-03-02,CN,Shanghai,pm25,216,9.1,35.9,19.7
2018-03-02,CN,Wuhan,pm25,381,25.8,150.4,50.9
2018-03-03,US,Manhattan,pm25,92,0.9,15.9,5.0
2018-03-03,US,Houston,pm25,119,5.5,26.8,12.5
2018-03-03,US,Jacksonville,pm25,119,0.2,17.3,5.0
2018-03-03,CN,Wuhan,pm25,384,33.0,292.8,59.3
2018-03-03,IN,New Delhi,pm25,24,22.0,257.5,82.6
2018-03-03,CN,Beijing,pm25,456,46.0,252.5,182.7
2018-03-03,CN,Shanghai,pm25,216,5.0,57.4,28.2
2018-03-03,US,Los Angeles,pm25,62,0.4,24.9,5.7
2018-03-04,CN,Shanghai,pm25,211,6.0,61.3,25.8
2018-03-04,CN,Wuhan,pm25,383,2.1,82.6,44.0
2018-03-04,IN,New Delhi,pm25,24,22.0,136.8,59.3
2018-03-04,US,Houston,pm25,97,1.2,21.1,8.1
2018-03-04,CN,Beijing,pm25,452,3.1,235.2,44.8
2018-03-04,US,Jacksonville,pm25,120,0.7,24.4,9.1
2018-03-04,US,Los Angeles,pm25,70,0.4,29.6,7.2
2018-03-04,US,Manhattan,pm25,92,0.7,14.9,3.6
2018-03-05,CN,Shanghai,pm25,211,1.2,70.9,18.7
2018-03-05,IN,New Delhi,pm25,24,14.0,170.6,70.9
2018-03-05,CN,Beijing,pm25,456,23.0,98.1,46.8
2018-03-05,CN,Wuhan,pm25,380,5.0,46.0,23.9
2018-03-05,US,Los Angeles,pm25,66,1.2,28.2,8.8
2018-03-05,US,Manhattan,pm25,92,0.2,61.3,4.3
2018-03-05,US,Jacksonville,pm25,118,2.1,35.4,9.6
2018-03-05,US,Houston,pm25,117,0.9,19.7,9.3
2018-03-06,IN,New Delhi,pm25,24,12.0,182.7,61.3
2018-03-06,US,Manhattan,pm25,88,1.9,23.5,5.5
2018-03-06,CN,Beijing,pm25,448,15.9,82.6,39.9
2018-03-06,CN,Shanghai,pm25,208,3.1,31.1,16.8
2018-03-06,CN,Wuhan,pm25,383,11.0,57.4,31.1
2018-03-06,US,Houston,pm25,110,0.4,33.4,4.8
2018-03-06,US,Los Angeles,pm25,71,0.7,19.2,8.1
2018-03-06,US,Jacksonville,pm25,118,0.2,16.3,8.6
2018-03-07,US,Manhattan,pm25,86,0.7,29.6,4.0
2018-03-07,IN,New Delhi,pm25,24,9.1,265.6,74.8
2018-03-07,CN,Shanghai,pm25,211,7.2,48.0,21.1
2018-03-07,US,Houston,pm25,101,1.2,23.0,6.4
2018-03-07,CN,Beijing,pm25,455,13.0,100.0,46.0
2018-03-07,CN,Wuhan,pm25,384,10.0,50.1,24.9
2018-03-07,US,Jacksonville,pm25,120,0.2,19.7,6.0
2018-03-07,US,Los Angeles,pm25,70,3.1,25.8,15.9
2018-03-08,CN,Beijing,pm25,451,3.1,179.7,48.0
2018-03-08,US,Manhattan,pm25,93,0.7,16.8,5.2
2018-03-08,CN,Wuhan,pm25,383,11.0,72.9,36.7
2018-03-08,US,Jacksonville,pm25,118,0.2,22.0,6.9
2018-03-08,US,Los Angeles,pm25,71,5.0,37.9,14.0
2018-03-08,CN,Shanghai,pm25,207,8.1,107.7,26.8
2018-03-08,US,Houston,pm25,118,3.3,54.1,12.0
2018-03-08,IN,New Delhi,pm25,24,36.7,175.7,80.6
2018-03-09,US,Houston,pm25,119,2.8,20.6,8.1
2018-03-09,US,Los Angeles,pm25,71,1.2,25.8,11.0
2018-03-09,US,Jacksonville,pm25,117,1.9,33.9,10.3
2018-03-09,IN,New Delhi,pm25,24,23.9,253.5,103.9
2018-03-09,CN,Wuhan,pm25,377,21.1,383.8,48.0
2018-03-09,CN,Shanghai,pm25,215,10.0,74.8,38.7
2018-03-09,US,Manhattan,pm25,93,0.4,16.8,6.0
2018-03-09,CN,Beijing,pm25,452,44.0,218.1,90.3
2018-03-10,CN,Wuhan,pm25,366,15.9,94.2,48.9
2018-03-10,US,Los Angeles,pm25,69,0.4,29.2,6.0
2018-03-10,US,Manhattan,pm25,96,0.9,14.4,5.0
2018-03-10,IN,New Delhi,pm25,24,14.0,193.8,65.1
2018-03-10,US,Jacksonville,pm25,120,1.4,17.3,6.9
2018-03-10,US,Houston,pm25,118,4.0,23.0,11.2
2018-03-10,CN,Shanghai,pm25,215,20.1,109.7,72.9
2018-03-10,CN,Beijing,pm25,456,18.7,213.0,138.7
2018-03-11,US,Manhattan,pm25,91,0.7,16.8,5.0
2018-03-11,CN,Wuhan,pm25,384,18.7,96.1,44.8
2018-03-11,US,Jacksonville,pm25,120,1.9,18.2,8.3
2018-03-11,CN,Beijing,pm25,455,21.1,146.5,61.3
2018-03-11,US,Houston,pm25,118,1.2,22.0,11.5
2018-03-11,US,Los Angeles,pm25,62,0.7,14.0,5.0
2018-03-11,CN,Shanghai,pm25,216,18.7,111.6,69.0
2018-03-11,IN,New Delhi,pm25,24,31.1,240.3,65.1
2018-03-12,US,Los Angeles,pm25,71,0.7,26.8,11.5
2018-03-12,CN,Wuhan,pm25,391,14.0,134.9,50.9
2018-03-12,US,Manhattan,pm25,91,0.9,76.8,5.0
2018-03-12,CN,Beijing,pm25,452,67.1,290.8,136.8
2018-03-12,US,Jacksonville,pm25,117,0.7,50.5,6.9
2018-03-12,IN,New Delhi,pm25,24,23.0,247.3,107.7
2018-03-12,US,Houston,pm25,118,1.4,23.5,10.3
2018-03-12,CN,Shanghai,pm25,207,13.0,42.8,23.0
2018-03-13,US,Manhattan,pm25,90,0.4,32.5,4.5
2018-03-13,CN,Wuhan,pm25,405,25.8,121.3,59.3
2018-03-13,US,Houston,pm25,116,0.2,39.9,15.9
2018-03-13,IN,New Delhi,pm25,24,15.9,235.2,94.2
2018-03-13,US,Los Angeles,pm25,69,0.7,34.9,9.6
2018-03-13,US,Jacksonville,pm25,114,0.2,20.1,5.2
2018-03-13,CN,Beijing,pm25,455,169.6,397.4,249.3
2018-03-13,CN,Shanghai,pm25,212,10.0,78.7,24.9
2018-03-14,CN,Wuhan,pm25,407,16.8,100.0,52.1
2018-03-14,IN,New Delhi,pm25,24,39.9,138.7,69.0
2018-03-14,US,Houston,pm25,118,7.9,30.6,16.3
2018-03-14,US,Manhattan,pm25,93,0.4,33.0,5.0
2018-03-14,US,Jacksonville,pm25,115,0.4,84.5,11.2
2018-03-14,CN,Shanghai,pm25,212,3.1,63.2,20.1
2018-03-14,CN,Beijing,pm25,452,96.1,415.6,203.9
2018-03-14,US,Los Angeles,pm25,60,0.4,13.0,5.0
2018-03-15,IN,New Delhi,pm25,24,24.9,134.9,65.1
2018-03-15,CN,Beijing,pm25,440,3.1,255.5,11.0
2018-03-15,US,Jacksonville,pm25,117,0.2,63.2,11.2
2018-03-15,CN,Shanghai,pm25,203,8.1,98.1,36.7
2018-03-15,US,Houston,pm25,107,4.3,29.6,11.5
2018-03-15,US,Los Angeles,pm25,64,0.4,17.8,5.0
2018-03-15,CN,Wuhan,pm25,405,15.9,109.7,40.7
2018-03-15,US,Manhattan,pm25,95,1.9,21.6,6.7
2018-03-16,CN,Shanghai,pm25,195,5.0,55.5,23.0
2018-03-16,US,Manhattan,pm25,96,2.1,12.5,7.9
2018-03-16,CN,Beijing,pm25,443,10.0,55.5,29.2
2018-03-16,IN,New Delhi,pm25,24,21.1,275.7,78.7
2018-03-16,US,Houston,pm25,109,3.1,21.1,10.5
2018-03-16,US,Jacksonville,pm25,120,2.1,23.5,10.3
2018-03-16,CN,Wuhan,pm25,395,11.0,965.223113122172,26.8
2018-03-16,US,Los Angeles,pm25,61,0.4,155.5,6.7
2018-03-17,US,Houston,pm25,118,6.7,24.9,11.7
2018-03-17,CN,Wuhan,pm25,387,15.9,965.223113122172,34.9
2018-03-17,CN,Shanghai,pm25,178,1.2,33.9,16.8
2018-03-17,CN,Beijing,pm25,447,18.7,115.5,59.3
2018-03-17,IN,New Delhi,pm25,24,11.0,208.0,48.0
2018-03-17,US,Jacksonville,pm25,120,1.4,43.2,11.5
2018-03-17,US,Manhattan,pm25,93,0.7,16.3,5.7
2018-03-17,US,Los Angeles,pm25,62,0.4,12.0,4.0
2018-03-18,CN,Wuhan,pm25,406,3.1,59.3,17.8
2018-03-18,US,Jacksonville,pm25,120,3.3,17.3,8.1
2018-03-18,CN,Shanghai,pm25,210,1.2,67.1,22.0
2018-03-18,IN,New Delhi,pm25,24,7.2,219.1,69.0
2018-03-18,US,Houston,pm25,99,4.8,30.1,14.9
2018-03-18,US,Manhattan,pm25,91,0.4,16.8,4.5
2018-03-18,CN,Beijing,pm25,453,61.3,161.6,100.0
2018-03-18,US,Los Angeles,pm25,54,0.4,16.8,6.0
2018-03-19,CN,Shanghai,pm25,211,2.1,67.1,29.2
2018-03-19,CN,Beijing,pm25,449,6.0,177.7,59.3
2018-03-19,US,Manhattan,pm25,89,0.7,74.8,6.0
2018-03-19,IN,New Delhi,pm25,23,23.0,129.0,55.5
2018-03-19,US,Los Angeles,pm25,65,1.4,19.2,9.1
2018-03-19,US,Houston,pm25,96,0.4,23.9,10.8
2018-03-19,CN,Wuhan,pm25,408,16.8,76.8,40.7
2018-03-19,US,Jacksonville,pm25,120,0.7,14.9,5.5
2018-03-20,IN,New Delhi,pm25,23,39.9,158.5,67.1
2018-03-20,US,Houston,pm25,117,1.2,18.7,4.5
2018-03-20,CN,Wuhan,pm25,374,7.2,74.8,35.9
2018-03-20,US,Manhattan,pm25,94,0.7,39.9,6.4
2018-03-20,CN,Shanghai,pm25,201,10.0,90.3,46.8
2018-03-20,CN,Beijing,pm25,426,3.1,72.9,22.0
2018-03-20,US,Jacksonville,pm25,115,0.2,15.9,7.6
2018-03-20,US,Los Angeles,pm25,70,0.4,26.8,11.5
2018-03-21,IN,New Delhi,pm25,24,44.8,210.0,103.9
2018-03-21,US,Houston,pm25,118,1.6,31.1,9.8
2018-03-21,CN,Wuhan,pm25,405,8.1,82.6,35.9
2018-03-21,US,Los Angeles,pm25,71,2.1,23.0,10.8
2018-03-21,CN,Shanghai,pm25,215,1.2,61.3,23.9
2018-03-21,US,Jacksonville,pm25,118,1.2,14.0,5.5
2018-03-21,US,Manhattan,pm25,92,0.7,29.2,6.0
2018-03-21,CN,Beijing,pm25,444,3.1,92.2,55.5
2018-03-22,US,Jacksonville,pm25,117,0.7,63.2,6.2
2018-03-22,US,Manhattan,pm25,93,0.2,19.7,5.7
2018-03-22,CN,Shanghai,pm25,212,52.1,131.0,72.9
2018-03-22,US,Los Angeles,pm25,71,1.2,22.0,9.6
2018-03-22,CN,Wuhan,pm25,404,24.9,146.5,54.1
2018-03-22,US,Houston,pm25,118,4.3,30.6,12.0
2018-03-22,CN,Beijing,pm25,444,37.9,127.1,86.4
2018-03-22,IN,New Delhi,pm25,24,33.9,136.8,65.1
2018-03-23,CN,Wuhan,pm25,402,16.8,153.5,57.4
2018-03-23,US,Jacksonville,pm25,117,0.2,88.4,9.1
2018-03-23,US,Manhattan,pm25,94,0.2,17.8,5.0
2018-03-23,US,Los Angeles,pm25,66,0.7,27.3,6.4
2018-03-23,IN,New Delhi,pm25,24,23.0,94.2,42.8
2018-03-23,CN,Beijing,pm25,443,35.9,199.9,111.6
2018-03-23,CN,Shanghai,pm25,216,52.1,138.7,94.2
2018-03-23,US,Houston,pm25,118,3.6,21.1,8.3
2018-03-24,US,Manhattan,pm25,83,0.2,15.9,4.5
2018-03-24,US,Jacksonville,pm25,120,4.0,29.6,15.4
2018-03-24,IN,New Delhi,pm25,24,13.0,111.6,65.1
2018-03-24,CN,Beijing,pm25,456,3.1,350.4,69.0
2018-03-24,CN,Wuhan,pm25,384,29.2,92.2,50.1
2018-03-24,US,Los Angeles,pm25,70,0.4,23.0,8.3
2018-03-24,CN,Shanghai,pm25,214,35.9,92.2,59.3
2018-03-24,US,Houston,pm25,112,5.0,17.8,9.8
2018-03-25,US,Houston,pm25,104,5.2,26.8,12.5
2018-03-25,US,Jacksonville,pm25,115,0.2,23.5,10.8
2018-03-25,IN,New Delhi,pm25,23,11.0,230.2,82.6
2018-03-25,US,Los Angeles,pm25,67,1.6,17.3,7.4
2018-03-25,US,Manhattan,pm25,90,1.2,14.4,5.5
2018-03-25,CN,Beijing,pm25,433,25.8,140.7,57.4
2018-03-25,CN,Wuhan,pm25,352,17.8,86.4,42.8
2018-03-25,CN,Shanghai,pm25,200,44.0,125.2,67.1
2018-03-26,US,Houston,pm25,118,8.1,23.0,13.5
2018-03-26,CN,Wuhan,pm25,408,13.0,98.1,42.8
2018-03-26,US,Manhattan,pm25,93,0.7,59.3,6.9
2018-03-26,CN,Beijing,pm25,453,46.8,208.0,121.3
2018-03-26,US,Los Angeles,pm25,66,0.7,16.8,8.8
2018-03-26,IN,New Delhi,pm25,24,18.7,230.2,65.1
2018-03-26,US,Jacksonville,pm25,120,0.2,14.9,6.9
2018-03-26,CN,Shanghai,pm25,214,17.8,98.1,63.2
2018-03-27,CN,Wuhan,pm25,408,14.0,72.9,42.8
2018-03-27,US,Manhattan,pm25,92,1.6,22.0,7.9
2018-03-27,CN,Shanghai,pm25,209,20.1,151.5,61.3
2018-03-27,US,Jacksonville,pm25,113,0.2,15.4,4.0
2018-03-27,IN,New Delhi,pm25,24,21.1,172.7,69.0
2018-03-27,US,Houston,pm25,118,8.8,25.8,15.4
2018-03-27,US,Los Angeles,pm25,68,0.7,28.7,8.1
2018-03-27,CN,Beijing,pm25,447,50.9,427.7,191.8
2018-03-28,CN,Shanghai,pm25,210,2.1,72.9,48.0
2018-03-28,US,Houston,pm25,116,0.2,28.2,13.0
2018-03-28,US,Manhattan,pm25,94,0.7,31.5,11.7
2018-03-28,US,Los Angeles,pm25,72,4.8,26.8,12.0
2018-03-28,IN,New Delhi,pm25,24,16.8,173.7,69.0
2018-03-28,CN,Beijing,pm25,455,22.0,285.8,136.8
2018-03-28,US,Jacksonville,pm25,95,0.2,19.2,3.6
2018-03-28,CN,Wuhan,pm25,406,17.8,98.1,46.8
2018-03-29,IN,New Delhi,pm25,24,17.8,184.8,76.8
2018-03-29,US,Los Angeles,pm25,72,1.2,50.9,17.8
2018-03-29,US,Jacksonville,pm25,104,0.2,13.5,6.7
2018-03-29,US,Manhattan,pm25,96,3.1,37.5,12.5
2018-03-29,CN,Shanghai,pm25,208,9.1,67.1,23.9
2018-03-29,CN,Wuhan,pm25,407,36.7,131.0,55.5
2018-03-29,CN,Beijing,pm25,416,3.1,109.7,38.7
2018-03-29,US,Houston,pm25,118,0.4,23.9,6.9
2018-03-30,US,Los Angeles,pm25,72,7.6,54.9,20.1
2018-03-30,CN,Wuhan,pm25,405,40.7,146.5,80.6
2018-03-30,IN,New Delhi,pm25,24,16.8,199.9,61.3
2018-03-30,CN,Beijing,pm25,428,3.1,111.6,33.9
2018-03-30,US,Houston,pm25,118,1.2,30.6,5.7
2018-03-30,US,Manhattan,pm25,92,0.2,53.3,10.3
2018-03-30,CN,Shanghai,pm25,210,5.0,48.9,24.9
2018-03-30,US,Jacksonville,pm25,120,0.7,19.2,7.6
2018-03-31,US,Jacksonville,pm25,119,1.9,11.7,6.4
2018-03-31,CN,Wuhan,pm25,402,3.1,965.223113122172,78.7
2018-03-31,CN,Shanghai,pm25,216,5.0,61.3,30.1
2018-03-31,IN,New Delhi,pm25,24,38.7,214.0,46.8
2018-03-31,US,Los Angeles,pm25,72,2.4,82.6,24.9
2018-03-31,CN,Beijing,pm25,449,16.8,245.3,101.9
2018-03-31,US,Manhattan,pm25,86,0.2,22.5,3.8
2018-03-31,US,Houston,pm25,118,1.4,27.3,6.7
2018-04-01,US,Houston,pm25,118,3.6,13.0,7.2
2018-04-01,US,Los Angeles,pm25,71,3.8,41.9,14.4
2018-04-01,CN,Beijing,pm25,393,59.3,291.8,164.6
2018-04-01,IN,New Delhi,pm25,24,31.1,98.1,52.1
2018-04-01,US,Manhattan,pm25,88,0.2,20.6,5.0
2018-04-01,CN,Wuhan,pm25,304,44.0,313.0,82.6
2018-04-01,US,Jacksonville,pm25,119,0.7,17.8,6.4
2018-04-01,CN,Shanghai,pm25,211,11.0,57.4,41.9
2018-04-02,IN,New Delhi,pm25,24,37.9,101.9,72.9
2018-04-02,US,Jacksonville,pm25,120,0.7,19.7,5.5
2018-04-02,US,Los Angeles,pm25,71,0.7,26.8,12.0
2018-04-02,CN,Shanghai,pm25,214,20.1,86.4,41.9
2018-04-02,CN,Wuhan,pm25,397,3.1,188.8,74.8
2018-04-02,CN,Beijing,pm25,453,36.7,324.1,244.3
2018-04-02,US,Manhattan,pm25,92,0.2,36.7,6.0
2018-04-02,US,Houston,pm25,118,4.5,13.0,8.6
2018-04-03,CN,Shanghai,pm25,216,20.1,50.9,32.0
2018-04-03,CN,Beijing,pm25,441,3.1,183.8,10.0
2018-04-03,US,Los Angeles,pm25,67,7.2,23.0,14.0
2018-04-03,CN,Wuhan,pm25,408,22.0,90.3,52.1
2018-04-03,US,Manhattan,pm25,96,0.2,33.0,7.4
2018-04-03,IN,New Delhi,pm25,24,48.9,96.1,80.6
2018-04-03,US,Jacksonville,pm25,117,0.7,18.7,5.5
2018-04-03,US,Houston,pm25,118,3.8,16.8,12.1
2018-04-04,US,Jacksonville,pm25,120,0.7,15.4,6.0
2018-04-04,US,Manhattan,pm25,77,0.2,59.3,6.2
2018-04-04,IN,New Delhi,pm25,24,48.0,123.2,78.7
2018-04-04,US,Los Angeles,pm25,70,5.2,42.8,18.7
2018-04-04,CN,Shanghai,pm25,214,12.0,70.9,28.2
2018-04-04,US,Houston,pm25,102,0.4,12.0,4.3
2018-04-04,CN,Beijing,pm25,437,3.1,44.8,22.0
2018-04-04,CN,Wuhan,pm25,402,18.7,92.2,48.0
2018-04-05,US,Los Angeles,pm25,72,6.0,55.5,21.6
2018-04-05,US,Manhattan,pm25,93,0.2,14.9,4.5
2018-04-05,CN,Wuhan,pm25,387,3.1,69.0,23.0
2018-04-05,IN,New Delhi,pm25,24,33.0,279.7,117.4
2018-04-05,US,Houston,pm25,109,3.1,14.9,7.9
2018-04-05,CN,Beijing,pm25,450,14.0,113.6,48.0
2018-04-05,US,Jacksonville,pm25,117,0.2,41.1,6.2
2018-04-05,CN,Shanghai,pm25,216,1.2,55.5,29.2
2018-04-06,US,Los Angeles,pm25,71,1.4,44.0,11.2
2018-04-06,CN,Beijing,pm25,430,3.1,86.4,11.0
2018-04-06,CN,Shanghai,pm25,205,4.0,153.5,38.7
2018-04-06,US,Jacksonville,pm25,120,0.9,14.0,6.7
2018-04-06,IN,New Delhi,pm25,24,9.1,121.3,76.8
2018-04-06,CN,Wuhan,pm25,364,6.0,69.0,31.1
2018-04-06,US,Manhattan,pm25,96,0.9,41.5,7.4
2018-04-06,US,Houston,pm25,118,4.8,15.9,9.1
2018-04-07,CN,Wuhan,pm25,406,5.0,92.2,23.9
2018-04-07,US,Los Angeles,pm25,72,2.6,22.0,9.3
2018-04-07,US,Houston,pm25,116,0.2,21.1,5.0
2018-04-07,CN,Beijing,pm25,399,3.1,57.4,13.0
2018-04-07,CN,Shanghai,pm25,206,8.1,38.7,23.0
2018-04-07,IN,New Delhi,pm25,24,8.1,54.1,28.2
2018-04-07,US,Jacksonville,pm25,119,0.4,16.3,7.6
2018-04-07,US,Manhattan,pm25,89,0.4,41.5,4.3
2018-04-08,IN,New Delhi,pm25,23,32.0,61.3,37.9
2018-04-08,US,Jacksonville,pm25,117,0.2,11.0,3.1
2018-04-08,CN,Wuhan,pm25,385,14.9,88.4,33.9
2018-04-08,CN,Shanghai,pm25,214,18.7,55.5,33.0
2018-04-08,CN,Beijing,pm25,453,15.9,96.1,38.7
2018-04-08,US,Manhattan,pm25,92,0.2,19.7,3.6
2018-04-08,US,Houston,pm25,118,2.4,22.5,10.3
2018-04-08,US,Los Angeles,pm25,71,5.0,29.6,12.0
2018-04-09,US,Los Angeles,pm25,70,1.9,30.1,18.2
2018-04-09,US,Houston,pm25,118,6.4,24.9,12.5
2018-04-09,US,Manhattan,pm25,92,1.2,22.5,5.2
2018-04-09,CN,Wuhan,pm25,403,18.7,92.2,38.7
2018-04-09,IN,New Delhi,pm25,24,10.0,78.7,40.7
2018-04-09,US,Jacksonville,pm25,119,0.2,12.5,6.4
2018-04-09,CN,Beijing,pm25,455,32.0,154.5,78.7
2018-04-09,CN,Shanghai,pm25,216,14.9,76.8,40.7
2018-04-10,CN,Shanghai,pm25,173,14.0,39.9,28.2
2018-04-10,US,Houston,pm25,105,1.4,31.5,7.4
2018-04-10,CN,Beijing,pm25,426,3.1,148.4,22.0
2018-04-10,IN,New Delhi,pm25,24,28.2,131.0,61.3
2018-04-10,US,Jacksonville,pm25,116,0.2,17.3,3.1
2018-04-10,US,Los Angeles,pm25,71,7.2,34.9,15.9
2018-04-10,US,Manhattan,pm25,92,0.7,31.1,7.9
2018-04-10,CN,Wuhan,pm25,369,30.1,121.3,50.9
2018-04-11,US,Houston,pm25,102,1.6,21.1,9.8
2018-04-11,US,Los Angeles,pm25,72,4.8,30.1,13.0
2018-04-11,IN,New Delhi,pm25,24,6.0,70.9,40.7
2018-04-11,CN,Beijing,pm25,449,3.1,247.3,18.7
2018-04-11,US,Jacksonville,pm25,118,0.7,16.3,7.9
2018-04-11,CN,Wuhan,pm25,408,24.9,127.1,61.3
2018-04-11,CN,Shanghai,pm25,197,20.1,92.2,55.5
2018-04-11,US,Manhattan,pm25,93,2.1,31.5,8.6
2018-04-12,US,Houston,pm25,116,0.2,14.9,8.8
2018-04-12,US,Los Angeles,pm25,71,1.4,16.3,8.6
2018-04-12,IN,New Delhi,pm25,23,3.1,67.1,28.2
2018-04-12,CN,Shanghai,pm25,213,6.0,48.9,25.8
